"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Lesotho","LSO","Population, male (% of total population)","SP.POP.TOTL.MA.ZS","44.344913910069","44.3202656373843","44.3028216657539","44.2926615661901","44.2940967538841","44.3061800463403","44.3334982660825","44.3730976151407","44.4147149030734","44.4429974421196","44.4514204076079","44.4332659775284","44.3964452763062","44.3651876668918","44.3694422775186","44.4266214103265","44.5424740493851","44.701174658758","44.875439748785","45.0289789432473","45.1408609387148","45.2166775051386","45.2677830830558","45.2966042484238","45.3040072230035","45.2971302613404","45.2556754330413","45.1925745194642","45.1813711033708","45.3135313135289","45.6372006101809","46.178783312119","46.8823150519221","47.6179552934113","48.2232798928504","48.5961219805351","48.7081591526417","48.6128937518991","48.3984172405438","48.1823826131388","48.0461234599482","48.0082898683426","48.0423503028822","48.1267665995328","48.2237619724889","48.3040305794005","48.3631358442721","48.4129756216387","48.4617010462325","48.5221354330234","48.602583215364","48.7051806249448","48.8232187983254","48.945442212284","49.0566924139983","49.1463620155502","49.2108348702508","49.2539439989443","49.2831045658477","49.3088162569691","49.3382664597816","",
"Lesotho","LSO","Population, total","SP.POP.TOTL","837264","852892","869132","886061","903757","922307","941798","962279","983683","1005911","1028930","1052619","1077102","1102885","1130634","1160795","1193517","1228527","1265211","1302670","1340258","1377808","1415362","1452727","1489685","1526132","1561687","1596395","1630993","1666564","1703757","1742534","1782284","1822237","1861323","1898598","1934294","1968054","1997524","2019732","2032805","2035738","2029832","2018355","2005953","1996115","1989933","1986926","1987130","1990135","1995575","2003793","2014988","2028528","2043448","2059011","2075041","2091532","2108327","2125267","2142252","",
"Liberia","LBR","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.15079117","35.32714844","30.63373375","25.30916977","68.63970947","76.68572998","71.90926361","97.76766968","84.76636505","92.90081024","90.2936554","100.64720917","101.11375427","110.13616943","125.04706573","133.59741211","135.06245422","139.895401","138.6076355","126.02078247","","",
"Liberia","LBR","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","306.833864207408","306.710251570113","306.473939631577","243.089577534363","286.064725253488","294.893220066163","336.11567425435","396.601761281558","478.399540115575","470.948121388477","513.44556667507","596.89663532503","675.010191838695","747.868660136896","739.91193501652","721.581050523128","740.914906030102","721.085044013216","710.265998419581","672.340499220841","632.93638561735","",
"Liberia","LBR","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","34.264","34.56","34.911","35.322","35.796","36.324","36.895","37.491","38.099","38.714","39.338","39.98","40.65","41.346","42.061","42.786","43.514","44.226","44.902","45.52","46.053","46.474","46.776","46.962","47.038","47.004","46.862","46.645","46.399","46.174","46.046","46.097","46.357","46.832","47.506","48.314","49.163","49.963","50.657","51.234","51.734","52.236","52.826","53.554","54.422","55.393","56.4","57.365","58.229","58.971","59.6","60.146","60.663","61.186","61.723","62.269","62.802","63.295","63.73","64.104","64.423","",
"Liberia","LBR","Population, female","SP.POP.TOTL.FE.IN","552718","565613","578833","592415","606412","620902","635889","651416","667573","684474","702185","720753","740201","760590","782008","804508","827576","851072","875753","902695","932302","965450","1000973","1035013","1062338","1079439","1085759","1083120","1073405","1059440","1044075","1026097","1006738","994194","998980","1027928","1085688","1168369","1263755","1354517","1428378","1480428","1514992","1540238","1568658","1609120","1664043","1729872","1802372","1874988","1942962","2005232","2063459","2118813","2173342","2228589","2284705","2341202","2398322","2456258","2515138","",
"Liberia","LBR","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","49.4091565317278","49.5151028097599","49.6149234004","49.7077519978251","49.7914040914521","49.8674809493825","49.9340378716848","49.9923255913899","50.0437038036552","50.0895718990121","50.1299322496127","50.165861603352","50.1978546922588","50.2250449693733","50.2482830941317","50.2674866006771","50.283108918098","50.2951561765914","50.3040635434503","50.3104080755702","50.3133582408117","50.3144621311298","50.3133738163346","50.3109518031996","50.3080267864204","50.3057663592692","50.3030901107006","50.3001887325199","50.2976657662111","50.2955475831371","50.2946408743702","50.2953962495729","50.2963611329269","50.2956188113427","50.2886748543034","50.2738601144348","50.2521661852922","50.2262908335877","50.199366666243","50.1727223833096","50.1458514060469","50.117267584044","50.0869004045654","50.0555888666273","50.0265016484599","50.0019576683735","49.9831041048465","49.9687022572215","49.9567749662335","49.9446875693403","49.9301914473537","49.9131039969174","49.8942853647131","49.8739389083305","49.8529191826234","49.8317282053312","49.8105646042503","49.7892486619098","49.7682910228231","49.7482669937501","49.729114769488","",
"Liberia","LBR","Population, male","SP.POP.TOTL.MA.IN","565937","576691","587818","599381","611493","624202","637569","651616","666407","682026","698545","715987","734366","753774","774280","795946","818257","841083","865166","891556","920689","953382","988504","1022219","1049329","1066317","1072675","1070192","1060700","1046989","1031842","1014044","994874","982507","987511","1016729","1074792","1157841","1253717","1345191","1420069","1473500","1509735","1536817","1566996","1608994","1665168","1732039","1805491","1879141","1948395","2012214","2072203","2129524","2186166","2243640","2302083","2361022","2420654","2481116","2542539","",
"Liberia","LBR","Population, male (% of total population)","SP.POP.TOTL.MA.ZS","50.5908434682722","50.4848971902401","50.3850765996001","50.2922480021749","50.2085959085479","50.1325190506175","50.0659621283152","50.0076744086101","49.9562961963448","49.9104281009879","49.8700677503873","49.834138396648","49.8021453077412","49.7749550306267","49.7517169058683","49.7325133993229","49.716891081902","49.7048438234086","49.6959364565497","49.6895919244297","49.6866417591882","49.6855378688702","49.6866261836654","49.6890481968004","49.6919732135796","49.6942336407308","49.6969098892994","49.6998112674801","49.7023342337889","49.7044524168629","49.7053591256298","49.7046037504271","49.7036388670731","49.7043811886573","49.7113251456966","49.7261398855652","49.7478338147078","49.7737091664123","49.800633333757","49.8272776166904","49.8541485939531","49.882732415956","49.9130995954346","49.9444111333727","49.9734983515401","49.9980423316265","50.0168958951535","50.0312977427785","50.0432250337665","50.0553124306597","50.0698085526463","50.0868960030826","50.1057146352869","50.1260610916695","50.1470808173766","50.1682717946688","50.1894353957497","50.2107513380902","50.2317089771769","50.2517330062499","50.270885230512","",
"Liberia","LBR","Population, total","SP.POP.TOTL","1118655","1142304","1166651","1191796","1217905","1245104","1273458","1303032","1333980","1366500","1400730","1436740","1474567","1514364","1556288","1600454","1645833","1692155","1740919","1794251","1852991","1918832","1989477","2057232","2111667","2145756","2158434","2153312","2134105","2106429","2075917","2040141","2001612","1976701","1986491","2044657","2160480","2326210","2517472","2699708","2848447","2953928","3024727","3077055","3135654","3218114","3329211","3461911","3607863","3754129","3891357","4017446","4135662","4248337","4359508","4472229","4586788","4702224","4818976","4937374","5057677","",
"Libya","LBY","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","618.06829834","722.41461182","863.28369141","819.9753418","737.3314209","623.13580322","651.93920898","680.08764648","643.02655029","982.77429199","988.71801758","640.58410645","","","","","","","","","","",
"Libya","LBY","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6514.31856739899","7040.7762937139","7284.9171526206","6447.14328205899","5892.62246696513","5161.68542792943","5536.86606568428","5998.16043842337","5243.59653546637","6819.03957638971","7142.77178555264","6266.4898210897","3703.04295219909","4673.14557574043","5800.58882597707","8163.00937006792","9336.35349807157","11300.1932349905","14382.5952856913","10275.261539034","12064.7729057622","5554.18005326459","13025.2793212496","10363.8042471988","6466.90823717602","4337.91913919348","4035.19680169994","5756.69932474775","7877.12460954542","7685.94813248318","3699.29476514318","",
"Libya","LBY","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","42.609","44.211","45.833","47.415","48.914","50.303","51.581","52.778","53.921","55.011","56.052","57.046","57.995","58.902","59.77","60.6","61.393","62.15","62.869","63.548","64.185","64.771","65.306","65.793","66.235","66.644","67.03","67.405","67.775","68.141","68.503","68.85","69.175","69.469","69.732","69.965","70.169","70.352","70.522","70.684","70.852","71.038","71.244","71.466","71.693","71.902","72.063","72.155","72.174","72.129","72.044","71.956","71.901","71.907","71.981","72.121","72.311","72.52","72.724","72.913","73.082","",
"Libya","LBY","Population, female","SP.POP.TOTL.FE.IN","705220","729098","754528","781734","810993","842489","876277","912296","950497","990793","1033076","1077305","1123415","1171153","1220215","1270345","1321402","1373326","1426073","1479626","1533961","1588947","1644436","1700415","1756874","1813755","1870983","1928353","1985536","2042112","2097728","2152373","2205987","2258207","2308622","2356980","2403046","2447080","2489972","2532949","2576914","2621982","2667872","2714484","2761608","2808935","2857017","2905616","2952780","2995928","3033419","3064110","3089182","3112114","3137853","3169825","3209343","3255123","3304807","3354834","3402550","",
"Libya","LBY","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","48.689050659479","48.6689593852381","48.6536434068538","48.6404657136031","48.6258725451517","48.6058730507637","48.5824884445157","48.5555938173444","48.5217536904471","48.477507804014","48.4210417773012","48.349925633106","48.2672942963806","48.1806468281035","48.0987585217362","48.0256969773955","47.9690332660785","47.9239010915192","47.8692236788133","47.7803640234002","47.6465011856018","47.4627208068394","47.2478934434496","47.0418974615194","46.8910874387997","46.8213097229812","46.8377943128738","46.9217953450323","47.0455882558523","47.1735426842861","47.2816619157236","47.3648097758814","47.4314411674654","47.489870947906","47.5526950149654","47.6273420848222","47.7157158818809","47.8131335472707","47.9138019086456","48.009608180259","48.0956599917169","48.1694296917154","48.2340483271221","48.2957435622346","48.363032719031","48.4414812847551","48.5319882844443","48.6312982590506","48.7358757761515","48.8414468436272","48.9445302563045","49.045864880932","49.1457902166344","49.2395832509276","49.3214989722634","49.3871833962652","49.4341328617902","49.4645193240925","49.4837888079251","49.4999227585938","49.5183798901137","",
"Libya","LBY","Population, male","SP.POP.TOTL.MA.IN","743196","768978","796287","825434","856829","890818","927412","966573","1008412","1053027","1100451","1150837","1204072","1259601","1316680","1374791","1433296","1492313","1553029","1617098","1685501","1758832","1836007","1914267","1989838","2060026","2123618","2181364","2234915","2286823","2338935","2391872","2444909","2496927","2546249","2591816","2633127","2670928","2706802","2742972","2780979","2821267","2863225","2906061","2948555","2989680","3029857","3069170","3105960","3138059","3164248","3183328","3196569","3208236","3224186","3248490","3282817","3325600","3373758","3422619","3468737","",
"Libya","LBY","Population, male (% of total population)","SP.POP.TOTL.MA.ZS","51.3109493405209","51.3310406147619","51.3463565931462","51.3595342863969","51.3741274548483","51.3941269492363","51.4175115554843","51.4444061826556","51.4782463095529","51.5224921959859","51.5789582226988","51.650074366894","51.7327057036194","51.8193531718965","51.9012414782638","51.9743030226045","52.0309667339215","52.0760989084808","52.1307763211867","52.2196359765998","52.3534988143982","52.5372791931606","52.7521065565504","52.9581025384806","53.1089125612003","53.1786902770188","53.1622056871262","53.0782046549677","52.9544117441477","52.8264573157139","52.7183380842764","52.6351902241186","52.5685588325346","52.510129052094","52.4473049850346","52.3726579151777","52.2842841181191","52.1868664527293","52.0861980913544","51.990391819741","51.9043400082831","51.8305703082846","51.7659516728779","51.7042564377654","51.636967280969","51.5585187152449","51.4680117155557","51.3687017409494","51.2641242238485","51.1585531563728","51.0554697436955","50.954135119068","50.8542097833656","50.7604167490724","50.6785010277365","50.6128166037348","50.5658671382098","50.5354806759075","50.5162111920749","50.5000772414062","50.4816201098863","",
"Libya","LBY","Population, total","SP.POP.TOTL","1448416","1498076","1550815","1607168","1667822","1733307","1803689","1878869","1958909","2043820","2133527","2228142","2327487","2430754","2536895","2645136","2754698","2865639","2979102","3096724","3219462","3347779","3480443","3614682","3746712","3873781","3994601","4109717","4220451","4328935","4436663","4544245","4650896","4755134","4854871","4948796","5036173","5118008","5196774","5275921","5357893","5443249","5531097","5620545","5710163","5798615","5886874","5974786","6058740","6133987","6197667","6247438","6285751","6320350","6362039","6418315","6492160","6580723","6678565","6777453","6871287","",
"Liechtenstein","LIE","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liechtenstein","LIE","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","4236.33301981602","4827.12633678237","5637.91909257134","7355.08030713738","8439.57887586987","10513.2052900307","11385.6966958026","12412.4279687449","17499.125950568","19761.2484779715","20660.017604318","19507.365532847","19677.018485588","19560.8103716538","18596.1726878449","19390.1266423762","28287.0632840601","37824.4421641633","41292.2577223232","39368.7270879983","49373.6102661458","50886.375310814","55197.547010659","55794.3273343011","64051.2322104721","78631.6991111526","79863.2790848754","72208.9346743391","76757.3002189873","81307.0683674829","74853.938729354","74287.4133739546","79345.7524725702","89859.8653728723","100289.243002178","105399.260494824","114374.246536419","130655.636959737","143264.059432586","126096.610425402","141192.534673018","158130.45751887","149010.224898665","173030.208279363","178864.851913785","167313.266280449","165642.386275555","171253.964253797","180366.715197575","175813.875592058","","",
"Liechtenstein","LIE","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.4219512195122","77.390243902439","76.8365853658537","76.0463414634146","77.7463414634146","79.109756097561","76.8268292682927","79.2756097560976","79.6365853658537","79.9609756097561","81.7707317073171","80.6682926829268","80.9487804878049","81.2951219512195","82.6829268292683","81.5","81.8414634146342","81.7926829268293","82.3829268292683","82.2609756097561","82.0731707317073","82.6560975609756","82.2585365853659","83.7463414634147","83.0414634146342","84.1609756097561","81.8073170731707","",
"Liechtenstein","LIE","Population, female","SP.POP.TOTL.FE.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liechtenstein","LIE","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liechtenstein","LIE","Population, male","SP.POP.TOTL.MA.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liechtenstein","LIE","Population, male (% of total population)","SP.POP.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liechtenstein","LIE","Population, total","SP.POP.TOTL","16501","16894","17300","17724","18170","18642","19160","19688","20237","20766","21268","21729","22161","22560","22985","23436","23933","24451","24968","25463","25881","26229","26533","26790","27028","27286","27552","27835","28135","28449","28790","29166","29552","29987","30415","30884","31354","31830","32306","32765","33184","33543","33885","34172","34444","34718","34975","35217","35469","35723","35996","36299","36615","36940","37219","37465","37655","37805","37918","38020","38137","",
"Lithuania","LTU","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","521.96112061","565.03979492","641.8270874","742.2310791","712.96002197","811.57000732","956.22991943","1093.01745605","1298.45617676","1326.65380859","1351.06762695","1472.82202148","1542.19665527","1629.11669922","1738.9708252","1861.00524902","2038.20202637","2178.0949707","2443.35180664","2796.82250977","","",
"Lithuania","LTU","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2167.79258211454","2327.43485695499","2830.27807089131","3166.66653264509","3113.17906019859","3293.22997867086","3525.79363185461","4141.59270180102","5499.42898911387","6700.32719189382","7854.76527867855","9230.70798102521","12285.4470537014","14944.996652175","11820.7761591359","11987.508411647","14376.9478643932","14367.709424872","15729.6524666512","16551.018202078","14263.9645773495","15008.3132445526","16885.4073948373","19186.1812814178","19575.768481407","20232.3020358588","",
"Lithuania","LTU","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","69.8473170731707","70.1026829268293","69.0953658536585","70.2043902439024","71.5090243902439","71.3251219512195","71.520243902439","71.6039024390244","71.3136585365854","70.9285365853659","70.8043902439024","71.7353658536585","71.0246341463415","71.3321951219512","71.2441463414634","70.8673170731707","70.9580487804878","70.809512195122","70.6046341463415","70.4821951219512","70.4821951219512","70.4607317073171","70.8368292682927","70.7778048780488","70.32","70.5012195121951","72.0807317073171","71.9346341463415","71.7621951219512","71.4253658536585","71.1607317073171","70.3641463414634","70.2343902439025","68.9104878048781","68.530243902439","69.0063414634147","70.1080487804878","70.9090243902439","71.219512195122","71.5707317073171","72.0195121951219","71.6585365853659","71.7609756097561","72.0609756097561","71.9609756097561","71.2536585365854","71.0560975609756","70.9","71.8121951219512","72.9146341463415","73.2682926829268","73.5634146341464","73.8634146341464","73.9146341463415","74.5170731707317","74.3219512195122","74.6707317073171","75.4804878048781","75.6804878048781","76.2829268292683","74.9292682926829","",
"Lithuania","LTU","Population, female","SP.POP.TOTL.FE.IN","1497646","1519093","1537567","1553728","1570324","1587102","1604278","1621507","1637911","1651311","1666954","1686477","1703644","1718966","1733718","1747692","1761384","1774833","1787345","1796618","1804307","1814297","1826663","1840969","1855673","1870927","1888098","1906769","1926163","1940926","1948033","1951948","1951013","1943429","1931893","1919101","1906650","1894830","1883419","1872416","1861630","1848655","1836116","1823529","1805582","1779050","1753785","1736179","1721452","1705049","1671546","1635290","1613861","1597355","1582988","1567189","1546111","1523077","1507005","1501699","1501299","",
"Lithuania","LTU","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","53.9002606251031","53.8008154121736","53.6981716860602","53.5962386805733","53.4997275725605","53.4116948989689","53.332831578078","53.2619710297229","53.1987841200926","53.1425879544735","53.0929657573444","53.0498580162911","53.0132031311941","52.9819364490001","52.9558362285126","52.933856702405","52.9156546987719","52.9005532686139","52.887631613051","52.875257732867","52.8626018724714","52.8495509876478","52.8368103672143","52.8226034136117","52.8049188776306","52.7833069793698","52.7561835292861","52.7260852760408","52.6987046042964","52.6816285532037","52.6803182329172","52.6964657543805","52.7284623016223","52.7730896927604","52.8251846598461","52.8808868008655","52.9387672195343","53.0002002843087","53.0640424849654","53.1296567001654","53.1964891619896","53.2628037066774","53.3279222428622","53.3942894832336","53.4658490317154","53.5450753066673","53.6340461395156","53.730150255417","53.825134996251","53.9074976241369","53.9681640296752","54.0035648935818","54.0154999358082","54.0068622218204","53.9832771215057","53.9496608310322","53.904701588999","53.8493627827747","53.7919586473278","53.7446491940408","53.7159326464364","",
"Lithuania","LTU","Population, male","SP.POP.TOTL.MA.IN","1280904","1304457","1325783","1345222","1364876","1384348","1403772","1422893","1440939","1456010","1472735","1492564","1509978","1525472","1540176","1553960","1567280","1580203","1592169","1601224","1608895","1618650","1630516","1644223","1658532","1673616","1690816","1709598","1728886","1743329","1749805","1752186","1749101","1739184","1725251","1710001","1694963","1680307","1665912","1651822","1637906","1622163","1606951","1591684","1571493","1543478","1516124","1495115","1476779","1457867","1425736","1392825","1373912","1360334","1349379","1337721","1322120","1305326","1294538","1292438","1293586","",
"Lithuania","LTU","Population, male (% of total population)","SP.POP.TOTL.MA.ZS","46.0997393748969","46.1991845878264","46.3018283139398","46.4037613194267","46.5002724274395","46.5883051010311","46.667168421922","46.7380289702771","46.8012158799074","46.8574120455265","46.9070342426556","46.9501419837089","46.9867968688059","47.0180635509999","47.0441637714875","47.066143297595","47.0843453012281","47.0994467313861","47.112368386949","47.124742267133","47.1373981275286","47.1504490123522","47.1631896327857","47.1773965863883","47.1950811223694","47.2166930206302","47.2438164707139","47.2739147239592","47.3012953957036","47.3183714467963","47.3196817670828","47.3035342456195","47.2715376983777","47.2269103072396","47.1748153401539","47.1191131991345","47.0612327804657","46.9997997156913","46.9359575150346","46.8703432998346","46.8035108380104","46.7371962933226","46.6720777571378","46.6057105167664","46.5341509682846","46.4549246933327","46.3659538604844","46.269849744583","46.174865003749","46.0925023758631","46.0318359703248","45.9964351064182","45.9845000641918","45.9931377781795","46.0167228784943","46.0503391689678","46.095298411001","46.1506372172253","46.2080413526722","46.2553508059592","46.2840673535636","",
"Lithuania","LTU","Population, total","SP.POP.TOTL","2778550","2823550","2863350","2898950","2935200","2971450","3008050","3044400","3078850","3107321","3139689","3179041","3213622","3244438","3273894","3301652","3328664","3355036","3379514","3397842","3413202","3432947","3457179","3485192","3514205","3544543","3578914","3616367","3655049","3684255","3697838","3704134","3700114","3682613","3657144","3629102","3601613","3575137","3549331","3524238","3499536","3470818","3443067","3415213","3377075","3322528","3269909","3231294","3198231","3162916","3097282","3028115","2987773","2957689","2932367","2904910","2868231","2828403","2801543","2794137","2794885","",
"Luxembourg","LUX","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3287.65161133","3604.03588867","3979.25366211","4217.79345703","4737.7109375","4941.68310547","5267.28320313","5276.57470703","5725.23193359","6094.6953125","6083.71337891","5694.88330078","5175.36523438","5346.19628906","5573.94482422","5545.19726563","5806.3046875","5980.63769531","6423.08251953","6756.88134766","","",
"Luxembourg","LUX","GDP per capita (current US$)","NY.GDP.PCAP.CD","2242.0158166161","2222.36636636277","2311.79884893619","2441.03855530008","2755.63311653279","2780.09271886584","2900.43321843978","2909.66062936858","3175.36736882691","3658.90068296888","4298.03389742102","4435.39800823681","5486.72062789089","7447.21301786664","8966.72895879047","8701.30473139249","9490.6903118849","10486.3357891095","13034.3882079614","15204.3308191994","16531.1148988397","13837.1299814617","12590.9767956204","12374.0304234408","12126.9391987909","12481.9658448559","18149.8692500239","22443.4314633012","25219.3542781732","26618.0695774968","33465.478207919","35747.3377992066","39570.8615665986","40066.7242518773","43933.235442736","51032.349635318","50444.3591236175","46641.6408754876","47445.3810812051","50872.4492684624","48659.5988753233","48440.1420151355","53005.7339209179","65689.3214536911","76544.9170868473","80988.1376230858","90788.8004876145","107475.320297978","120422.137934157","109419.746953106","110885.991378721","119025.057203467","112584.676270958","120000.140729859","123678.702143275","105462.012584423","106899.293549552","110193.213797228","117254.740352682","113218.713349678","116356.158037286","",
"Luxembourg","LUX","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","68.4463902439024","68.7377317073171","68.9981219512195","69.2230731707317","69.4110487804878","69.5610243902439","69.6744634146341","69.7613414634146","69.8351463414634","69.9048536585366","69.9834634146341","70.0814390243902","70.2053170731707","70.3581707317073","70.5425609756098","70.7576097560976","70.998512195122","71.2562926829268","71.5224634146342","71.7944634146342","72.0726097560976","72.3576829268293","72.6534634146341","72.9588780487805","73.2719268292683","73.585756097561","73.8946097560976","74.193756097561","74.4803414634146","74.7524146341463","75.0104146341463","75.4634146341463","75.7707317073171","75.7121951219512","76.3707317073171","76.5121951219512","76.519512195122","76.880487804878","77.0170731707317","77.7707317073171","77.8731707317073","77.8243902439025","77.9658536585366","77.7268292682927","79.1219512195122","79.4317073170732","79.2878048780488","79.3829268292683","80.5390243902439","80.6365853658537","80.6317073170732","80.9878048780488","81.3926829268293","81.8","82.2292682926829","82.2926829268293","82.6853658536585","82.0951219512195","82.2951219512195","82.6390243902439","81.7414634146342","",
"Luxembourg","LUX","Population, female","SP.POP.TOTL.FE.IN","158903","160628","162743","164495","166389","168374","169738","170473","171093","172069","172979","174604","176629","178460","180715","182700","183709","184211","184787","185482","186393","187197","187593","187846","188156","188526","189240","190226","191294","192852","195016","197450","199943","202537","205217","208002","210723","213238","215754","218564","221417","223993","226302","229009","232195","235616","239195","242653","246711","250941","255121","260360","266145","271788","277680","283726","289340","295911","301174","306733","311585","",
"Luxembourg","LUX","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","50.6108047109684","50.6961989427857","50.7382311762743","50.7544835543873","50.7670454545455","50.7914344560213","50.8358326589917","50.8882998139028","50.9431883488323","50.9835055455493","51.0006712357804","50.9911405128685","50.9605799990727","50.9230910626174","50.8983740994903","50.8983456879407","50.9268971242351","50.977398784833","51.045197740113","51.1172914880774","51.1858326374544","51.2552840357697","51.3214224087165","51.3770835557526","51.4091148915929","51.4105352674702","51.3744296944084","51.3083573176384","51.2234107955244","51.1408162833058","51.0712976059511","51.0205613475655","50.9830172433616","50.9558682701128","50.9317032564265","50.9029879087089","50.8716204628514","50.8375418770938","50.801497318166","50.7727303292886","50.7489004966682","50.7316042590022","50.7203753659345","50.7072165824237","50.6869962064707","50.6528367493142","50.6085552102506","50.553465131802","50.4883570970925","50.4116519245332","50.3244797101735","50.2289567735774","50.1264940520481","50.0199058526893","49.9137980783103","49.8111130128224","49.7136030769974","49.6215666465061","49.5392589748512","49.4729832881295","49.4250578296932","",
"Luxembourg","LUX","Population, male","SP.POP.TOTL.MA.IN","155067","156217","158007","159605","161361","163126","164157","164522","164757","165431","166192","167817","169971","171990","174335","176250","177022","177147","177220","177374","177757","178028","177932","177776","177842","178180","179115","180524","182156","184248","186834","189550","192232","194938","197708","200623","203502","206212","208946","211911","214883","217532","219873","222621","225900","229542","233442","237340","241939","246842","251832","257987","264801","271572","278639","285878","292674","300425","306776","313268","318834","",
"Luxembourg","LUX","Population, male (% of total population)","SP.POP.TOTL.MA.ZS","49.3891952890316","49.3038010572143","49.2617688237257","49.2455164456127","49.2329545454545","49.2085655439787","49.1641673410083","49.1117001860972","49.0568116511677","49.0164944544507","48.9993287642196","49.0088594871315","49.0394200009273","49.0769089373826","49.1016259005097","49.1016543120593","49.0731028757649","49.022601215167","48.954802259887","48.8827085119226","48.8141673625456","48.7447159642303","48.6785775912835","48.6229164442473","48.5908851084071","48.5894647325298","48.6255703055916","48.6916426823616","48.7765892044756","48.8591837166942","48.9287023940489","48.9794386524345","49.0169827566384","49.0441317298872","49.0682967435735","49.0970120912911","49.1283795371486","49.1624581229061","49.198502681834","49.2272696707114","49.2510995033318","49.2683957409978","49.2796246340655","49.2927834175764","49.3130037935293","49.3471632506858","49.3914447897494","49.446534868198","49.5116429029075","49.5883480754668","49.6755202898265","49.7710432264226","49.8735059479519","49.9800941473107","50.0862019216897","50.1888869871776","50.2863969230025","50.3784333534939","50.4607410251488","50.5270167118705","50.5749421703068","",
"Luxembourg","LUX","Population, total","SP.POP.TOTL","313970","316845","320750","324100","327750","331500","333895","334995","335850","337500","339171","342421","346600","350450","355050","358950","360731","361358","362007","362856","364150","365225","365525","365622","365998","366706","368355","370750","373450","377100","381850","387000","392175","397475","402925","408625","414225","419450","424700","430475","436300","441525","446175","451630","458095","465158","472637","479993","488650","497783","506953","518347","530946","543360","556319","569604","582014","596336","607950","620001","630419","",
"Macao SAR, China","MAC","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Macao SAR, China","MAC","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","4549.01683674284","4342.34203430073","4796.93298957244","4804.6820413305","5183.06017951532","6352.52265612986","7135.11551842595","8130.40259489952","9442.48666514193","10647.5715406588","13564.125216974","15304.2870940211","16704.8988280258","18277.0425043395","18244.3589603627","18107.6598471248","16595.2933811782","15649.6588689047","15835.9910148095","15665.2979678214","16424.9321125729","17921.1045739797","22568.3101742114","25183.132681202","30121.5604253322","36550.5051618973","40810.8280358493","41010.0682589849","52473.1909904323","66891.2819664822","76572.1517871286","89260.7571041005","93022.8751422537","74818.948126372","73545.758237307","81019.4737666593","87526.0799912635","86197.3656943949","39403.1359073362","",
